model_1.h5,model_2.h5,model_3.h5,model_4.h5,model_5.h5,model_6.h5,model_7.h5,model_8.h5,label
0.9987288,0.9997302,0.99676025,0.9814025,0.9985545,0.9999832,0.9986076,0.99652267,1
0.9999512,0.9999966,0.9999365,0.99987555,0.9998716,0.99999934,0.99996716,0.99999136,1
0.99427265,0.19260289,0.92649597,0.9642603,0.70982015,0.47527707,0.5715047,0.8787498,1
0.90117705,0.9967491,0.80774796,0.82882017,0.97280544,0.89088964,0.99863416,0.97331554,1
0.99505615,0.990682,0.9936614,0.90073705,0.9971106,0.9798197,0.9998168,0.99812514,1
0.99664694,0.88847375,0.802546,0.68939793,0.9936441,0.5973151,0.9674288,0.9964555,1
0.9504898,0.94711155,0.9895587,0.6462633,0.9302853,0.9956849,0.99639416,0.9767108,1
0.9970621,0.93276626,0.9557853,0.979645,0.9525864,0.9796235,0.9878771,0.9716475,1
0.9988669,0.9999171,0.9922898,0.94279546,0.9967509,0.995272,0.9611221,0.9686061,1
0.8058683,0.34028462,0.32391962,0.6266196,0.65737087,0.31093615,0.82908154,0.8891042,1
0.9910375,0.97915345,0.99667406,0.9973546,0.9881974,0.99426484,0.97303516,0.98744434,1
0.8697643,0.99958014,0.99993217,0.9653323,0.92448807,0.9431926,0.9998392,0.99883586,1
0.99197304,0.9988846,0.9763383,0.8605528,0.99782765,0.9985407,0.99902767,0.9955272,1
0.9619013,0.9933603,0.9319202,0.98586184,0.8806557,0.92261744,0.9924372,0.9965639,1
0.9232203,0.9122053,0.8059377,0.5403998,0.9174608,0.9948176,0.9715536,0.98041916,1
0.999875,0.99974906,0.9704597,0.9506219,0.9912533,0.99424195,0.9910602,0.9983043,1
0.6170451,0.27602425,0.43735838,0.39283413,0.7921964,0.7256055,0.7621995,0.96572196,1
0.99541813,0.99860865,0.9995397,0.7367549,0.9902881,0.9973799,0.95593536,0.99915564,1
0.9999987,0.9998395,0.9984457,0.9696421,0.9987726,0.99591154,0.9893481,0.9994479,1
0.7803131,0.86093414,0.90759134,0.82339144,0.8769578,0.96539927,0.85140234,0.878438,1
0.24721819,0.31614685,0.27223232,0.9014249,0.6838416,0.04535751,0.6992847,0.32918453,1
0.9641406,0.7709012,0.5931413,0.6133548,0.44170958,0.94513077,0.652745,0.5307213,1
0.7962713,0.9551745,0.9269746,0.92162347,0.9712489,0.96024466,0.9891761,0.9641866,1
0.7549423,0.9633332,0.7285103,0.9735649,0.9998591,0.9983117,0.79836124,0.9990287,1
0.99947006,0.99998796,0.99986655,0.998012,0.9945898,0.99782103,0.99994344,0.9996197,1
0.9999533,0.99993527,0.99922776,0.99633944,0.99989367,0.9979006,0.999967,0.99924946,1
0.8098961,0.95535856,0.6573502,0.7624127,0.9569761,0.6090342,0.9440558,0.9955137,1
0.68656135,0.44568864,0.9117929,0.64914805,0.23844141,0.99157876,0.96971893,0.99511176,1
0.9937048,0.8470919,0.9538847,0.8515169,0.61979157,0.87321186,0.921546,0.9354148,1
0.9881186,0.9980786,0.8291247,0.8595582,0.94417405,0.87339145,0.9782388,0.9436506,1
0.6442208,0.88489485,0.6396693,0.62876195,0.5899776,0.5905215,0.6834081,0.9433091,1
0.99995285,0.9982827,0.99556595,0.99930257,0.9999512,0.9994531,0.99998057,0.9999152,1
0.9899613,0.3307943,0.58433336,0.78226167,0.8031957,0.9699113,0.9786218,0.9987105,1
0.99881715,0.98604,0.998425,0.9203166,0.4137371,0.99665743,0.8997887,0.9970957,1
0.9980565,0.9928752,0.99595565,0.97337794,0.999531,0.94159615,0.9949872,0.99907565,1
0.95896226,0.77606493,0.9499856,0.9022152,0.8460125,0.9832548,0.9653909,0.9912749,1
0.93679094,0.76055276,0.9538159,0.93880916,0.67215955,0.8520948,0.88719803,0.94890696,1
0.99973506,0.9999818,0.9940857,0.9995891,0.9996209,0.99611384,0.9974509,0.9970941,1
0.99633694,0.99481446,0.9955016,0.9472835,0.9933979,0.9775773,0.98552936,0.99855447,1
0.9864481,0.86213493,0.99074066,0.7941855,0.90093446,0.9303532,0.96829927,0.99538606,1
0.9997267,0.99954915,0.99545294,0.9969224,0.99950945,0.99810773,0.9995279,0.998767,1
0.504194,0.93476087,0.85662913,0.6058924,0.30530527,0.72014654,0.70286465,0.9201735,1
0.41569483,0.19336759,0.08076534,0.2351462,0.8728535,0.8599148,0.055549864,0.5028298,1
0.9999622,0.9947708,0.9952119,0.9915818,0.9999514,0.995703,0.99939156,0.9873893,1
0.62847996,0.29794195,0.11565322,0.5425773,0.53701687,0.14132647,0.13801976,0.47784626,1
0.9976393,0.9731327,0.99543494,0.4452269,0.972923,0.8609085,0.98031956,0.7961442,1
0.1217998,0.04104888,0.045909386,0.014564213,0.25344345,0.023548394,0.020856874,0.04634788,1
0.6396575,0.91709805,0.6867539,0.58959174,0.9443711,0.6004009,0.9079539,0.84315395,1
0.8631611,0.8223736,0.97531503,0.9843633,0.9481843,0.8476232,0.9799096,0.3300574,1
0.94416744,0.7250259,0.7627907,0.7273567,0.3886555,0.763324,0.9140645,0.76520747,1
0.42197692,0.15614738,0.5384164,0.45708764,0.49555287,0.7420475,0.46575603,0.37725347,1
0.90011626,0.06717796,0.25447398,0.3085633,0.7144745,0.9537639,0.44142348,0.2220823,1
0.9991569,0.99830145,0.9896897,0.93734264,0.96064484,0.99338675,0.9323617,0.99419296,1
0.2148767,0.043639172,0.3942941,0.09363284,0.6685171,0.020228734,0.23173244,0.65007555,1
0.97940624,0.8277875,0.7007011,0.7223314,0.2573928,0.7854506,0.96743405,0.9980808,1
0.99990255,0.9976471,0.99857163,0.8641593,0.99791354,0.9930175,0.9989356,0.9962423,1
0.99097997,0.8693541,0.9750221,0.7777317,0.93602806,0.7263949,0.95110077,0.941468,1
0.52792776,0.48085326,0.101666905,0.96624047,0.8135355,0.9423411,0.99933124,0.47087485,1
0.97835034,0.9155127,0.88203275,0.90569264,0.9235366,0.8532655,0.73527837,0.93728316,1
0.999018,0.98461133,0.978432,0.93163145,0.9658476,0.9945104,0.9927265,0.9915349,1
0.9910347,0.9950642,0.9679167,0.9327094,0.99525243,0.9946581,0.9820716,0.9810804,1
0.9999735,0.99938744,0.99941957,0.9961429,0.9996723,0.9977494,0.999885,0.9999613,1
0.878344,0.58924496,0.8003289,0.5522338,0.75390774,0.8152569,0.9728546,0.6881199,1
0.9999502,0.99955606,0.99966216,0.9930452,0.9257529,0.9191839,0.99707305,0.99908704,1
0.9873685,0.8289569,0.93355083,0.6667644,0.9815032,0.74613214,0.95304036,0.99681205,1
0.998719,0.9179964,0.96731246,0.7585322,0.8953332,0.8763885,0.89125365,0.9772026,1
0.998759,0.9999287,0.9978531,0.98785746,0.9995321,0.9964915,0.9948122,0.99871147,1
0.996585,0.99909747,0.99778473,0.95554465,0.99889654,0.9992478,0.99976844,0.99887115,1
0.9977515,0.9345507,0.9787517,0.9306109,0.95195526,0.9805346,0.9951987,0.9996279,1
0.25026843,0.4160866,0.6267735,0.11558942,0.2202675,0.05124295,0.0627046,0.4813513,1
0.93813944,0.90168434,0.8556315,0.94289625,0.4001927,0.5404382,0.73248756,0.9989591,1
0.9883038,0.9157083,0.25413296,0.6619208,0.92547655,0.92615527,0.99135125,0.9463662,1
0.4892638,0.642054,0.4460108,0.26812038,0.95928484,0.30079448,0.9210563,0.8556841,1
0.9602521,0.88396716,0.7488214,0.6807874,0.9968079,0.837929,0.8139519,0.9941476,1
0.8544333,0.7784739,0.7790346,0.75653857,0.97091985,0.7605295,0.7068033,0.95788807,1
0.9979487,0.9950541,0.9955267,0.8803234,0.9996702,0.98966706,0.99868506,0.9996724,1
0.9993213,0.9938036,0.99789083,0.85694826,0.8104458,0.989768,0.9873917,0.883962,1
0.18110973,0.071443915,0.05499089,0.2770505,0.07696169,0.5950767,0.21317542,0.84941345,1
0.9244318,0.68607277,0.7837752,0.5903346,0.8862498,0.18920788,0.9669883,0.89518154,1
0.99954367,0.99976236,0.9999394,0.7832711,0.99860674,0.9981393,0.9951608,0.95165086,1
0.9171305,0.7970232,0.8598945,0.54349685,0.12861413,0.94939256,0.76270175,0.9604439,1
0.9971982,0.96311533,0.99012834,0.9876581,0.999904,0.9994092,0.99938864,0.999904,1
0.9997319,0.99326235,0.98888254,0.984326,0.9924613,0.91522646,0.99777853,0.98589003,1
0.6818074,0.8248658,0.7036699,0.12445149,0.6764734,0.42974654,0.31883338,0.89366883,1
0.6818074,0.8248658,0.7036699,0.12445149,0.6764734,0.42974654,0.31883338,0.89366883,1
0.98429203,0.7597345,0.9111533,0.054854687,0.9268503,0.9422274,0.9926066,0.9852289,1
0.8302728,0.8132055,0.45896956,0.18617415,0.24036805,0.072169244,0.17070252,0.766552,1
0.99157786,0.99998444,0.9963692,0.95283306,0.9357488,0.9956537,0.9991115,0.9982662,1
0.9988656,0.99994713,0.97792256,0.95582205,0.97067463,0.9936841,0.99984646,0.9986634,1
0.9999264,0.99991775,0.99943566,0.9966003,0.99815756,0.99968797,0.998563,0.97281945,1
0.8136435,0.59563386,0.9073163,0.8743056,0.32995057,0.9080728,0.915946,0.36123872,1
0.9999074,0.99193287,0.9373342,0.64499176,0.9993269,0.9891987,0.99748474,0.9713904,1
0.9972351,0.9994742,0.9988856,0.99481153,0.9932259,0.9807467,0.9807554,0.99612546,1
0.6448127,0.5652473,0.8948844,0.54318535,0.65516603,0.4528537,0.32921678,0.9054076,1
0.8686525,0.99595374,0.58061373,0.8058469,0.849999,0.840435,0.99835634,0.914315,1
0.52892095,0.7390185,0.4462512,0.50684166,0.4079426,0.5850576,0.508205,0.10269287,1
0.999085,0.9730489,0.9970069,0.9574912,0.99458367,0.9988831,0.9970264,0.987883,1
0.99997693,0.9993785,0.9970035,0.9999707,0.9999215,0.99981767,0.9999495,0.99862456,1
0.6276452,0.79635984,0.9660108,0.23687276,0.97903496,0.8968836,0.9601986,0.9854825,1
0.9996167,0.9991038,0.9795309,0.96203196,0.9964485,0.999798,0.9998225,0.99994177,1
0.9753278,0.95897275,0.8841668,0.7328526,0.9109163,0.88596785,0.88599944,0.6811428,1
0.67655385,0.9935285,0.94798803,0.9528614,0.97281766,0.9774487,0.9051827,0.99735546,1
0.9807428,0.71682954,0.50077724,0.65079665,0.92367893,0.920875,0.9618741,0.71237993,1
0.9427581,0.99917847,0.927404,0.91653347,0.93974304,0.98882806,0.9647992,0.9997322,1
0.999941,0.99996185,0.9998111,0.99658096,0.9999222,0.9999967,0.9998196,0.99999416,1
0.23392127,0.32264838,0.36321506,0.34859,0.35173813,0.9562935,0.7819866,0.86487854,1
0.9986821,0.9999705,0.9997234,0.97967005,0.99936616,0.9998562,0.99977547,0.9999977,1
0.9979077,0.9976163,0.92748326,0.9992522,0.9863732,0.99703175,0.99997723,0.99903524,1
0.99863726,0.9989107,0.8856337,0.9464488,0.6819941,0.988464,0.99822116,0.9749356,1
0.9956819,0.98638254,0.98693126,0.91621697,0.90072757,0.998758,0.9993051,0.9742286,1
0.95346427,0.9369941,0.09760286,0.48392358,0.65239906,0.48829898,0.19148749,0.85558176,1
0.9776552,0.9896089,0.9540404,0.99156255,0.98252624,0.94892275,0.9925105,0.99770254,1
0.90554523,0.8539987,0.983932,0.82103366,0.9857431,0.9151813,0.970048,0.9975565,1
0.51821446,0.0015358297,0.18950932,0.09631447,0.02947353,0.5712399,0.0822518,0.15465273,1
0.9210342,0.047237072,0.6396718,0.20735916,0.83027816,0.08700474,0.9829587,0.91450167,1
0.99994534,0.9995921,0.99174374,0.9999156,0.99528307,0.9998549,0.99994874,0.99989104,1
0.9992727,0.8737907,0.9865602,0.98885816,0.99759495,0.993508,0.97187126,0.9888832,1
0.9927051,0.96725684,0.94713324,0.63812226,0.99812204,0.9679473,0.9956432,0.99829954,1
0.99999666,0.99968994,0.9999708,0.9998977,0.99995583,0.9993305,0.9999758,0.9995426,1
0.99831223,0.9994382,0.89790034,0.8553229,0.9934008,0.9086908,0.9629498,0.9943334,1
0.88751334,0.8413049,0.848884,0.9804996,0.99078,0.93019533,0.9986331,0.9263123,1
0.9525398,0.9947405,0.8669212,0.888153,0.78613466,0.3403404,0.95903766,0.4149123,1
0.49865448,0.6735464,0.76245385,0.4815471,0.6876519,0.33354115,0.79563224,0.45312244,1
0.99943984,0.99928313,0.99945456,0.9887608,0.99747664,0.9999561,0.9982097,0.9997205,1
0.9476056,0.42417762,0.4686325,0.8903972,0.26729387,0.7255836,0.94670504,0.97054476,1
0.9476056,0.42417762,0.4686325,0.8903972,0.26729387,0.7255836,0.94670504,0.97054476,1
0.9993183,0.9992152,0.9996526,0.9926899,0.9986778,0.9996549,0.99968123,0.9999314,1
0.99469006,0.9989498,0.993487,0.8491518,0.99604875,0.9724053,0.998798,0.95960873,1
0.91957504,0.98117614,0.9166709,0.67926,0.951121,0.96408904,0.34559733,0.9931311,1
0.9387635,0.58285,0.90729207,0.9626398,0.953468,0.9942735,0.92443645,0.97210824,1
0.83794236,0.99878484,0.99714917,0.96323425,0.9426918,0.9844964,0.9998501,0.9865568,1
0.9848086,0.62755334,0.45663944,0.9277544,0.49042317,0.5569532,0.66994286,0.7765346,1
0.41891575,0.43302423,0.5140541,0.44642034,0.39235842,0.2359421,0.7907895,0.6075946,1
0.8540662,0.9102617,0.17599325,0.67836654,0.94277936,0.7889865,0.6050992,0.8021178,1
0.99623406,0.6549478,0.78654766,0.36663112,0.92704743,0.34194884,0.9777708,0.8127263,1
0.99999624,0.99966145,0.99758494,0.99860126,0.99917567,0.99999917,0.9999436,0.997934,1
0.99997395,0.99925166,0.99944097,0.9587263,0.95804405,0.9596799,0.9986043,0.9967141,1
0.62094074,0.52445936,0.5602498,0.4361115,0.36016035,0.47477844,0.78750294,0.8475548,1
0.5428678,0.7073487,0.070096,0.17086387,0.33208007,0.41073704,0.16822918,0.11594363,1
0.9998204,0.9822575,0.9243544,0.99709785,0.99737394,0.9894665,0.99319446,0.9966413,1
0.9998204,0.9822575,0.9243544,0.99709785,0.99737394,0.9894665,0.99319446,0.9966413,1
0.9997496,0.9999283,0.999019,0.99971616,0.9971382,0.97953737,0.9999628,0.9997242,1
0.92525136,0.78229386,0.97506565,0.44602358,0.92069304,0.89851457,0.90654933,0.9275535,1
0.9310447,0.65336704,0.79060906,0.81782174,0.7426926,0.9467233,0.8151084,0.9538515,1
0.9717078,0.87321126,0.97887075,0.8021233,0.98014396,0.9994783,0.99648833,0.98456943,1
0.99573475,0.2561988,0.8887306,0.5707789,0.8154884,0.82158375,0.9773546,0.9922056,1
0.9457806,0.99637645,0.96494496,0.9879558,0.96542346,0.9977523,0.9994308,0.9945196,1
0.9955103,0.9998238,0.9958651,0.9865784,0.99981487,0.99652445,0.99921197,0.9999886,1
0.7624047,0.95578337,0.9309087,0.5891172,0.8942886,0.9107935,0.8075144,0.9714832,1
0.76108867,0.5118317,0.83642477,0.55295396,0.37236312,0.7139299,0.1477317,0.89412767,1
0.9941537,0.9942793,0.9945346,0.9752001,0.9944521,0.9988881,0.999165,0.9982209,1
0.9832153,0.97604465,0.36920726,0.9703149,0.92961115,0.996215,0.9145924,0.6016879,1
0.99999845,0.99990886,0.99992377,0.9979906,0.9999879,0.99999607,0.9999829,0.99998283,1
0.23969516,0.04031931,0.0980716,0.091888465,0.19619393,0.03153987,0.06882148,0.03955049,1
0.9993948,0.9996612,0.999152,0.9960344,0.9967505,0.99894637,0.99997205,0.9996872,1
0.54771745,0.4176849,0.3648966,0.7104223,0.376992,0.6789166,0.77338296,0.67146397,1
0.5893325,0.0963595,0.019546755,0.053240478,0.09196136,0.01653386,0.8174091,0.07391418,1
0.5268713,0.35123476,0.8968621,0.07171498,0.16201706,0.6278949,0.4169984,0.609185,1
0.9964144,0.9923026,0.9985375,0.9790944,0.97293574,0.9559371,0.9998711,0.99658996,1
0.26024446,0.16776001,0.11322548,0.514507,0.6078118,0.702139,0.7486753,0.7792789,1
0.89006245,0.07733896,0.14940587,0.14811686,0.15306245,0.10323008,0.4615706,0.26713535,1
0.99616885,0.9928536,0.99948823,0.93926245,0.9420773,0.9995149,0.9167435,0.8578442,1
0.9653015,0.87952816,0.93306386,0.8800719,0.9783764,0.8917668,0.9787665,0.9643231,1
0.99802005,0.92510515,0.726555,0.9754357,0.9976675,0.83431506,0.98886853,0.95855564,1
0.06367024,0.7466073,0.69659805,0.016621524,0.6460172,0.73044693,0.14482464,0.69718957,1
0.97617316,0.977028,0.98241687,0.9097488,0.9901571,0.7282175,0.98695683,0.98723227,1
0.88498986,0.907224,0.36741924,0.04048106,0.56258315,0.5225942,0.7848805,0.70078915,1
0.99908113,0.99588984,0.9994805,0.9889257,0.99915373,0.9998611,0.9926562,0.99993074,1
0.9690258,0.982657,0.9761174,0.84153795,0.9997804,0.99125075,0.9995761,0.99894905,1
0.7968682,0.72002935,0.43087572,0.21996492,0.49779376,0.8796345,0.7497494,0.86945546,1
0.9863032,0.70442414,0.5763341,0.78113353,0.65839964,0.68341905,0.93571323,0.92276937,1
0.9100214,0.9610123,0.8599743,0.89703465,0.9686328,0.7736815,0.9942493,0.9886014,1
0.80808455,0.9412266,0.59305847,0.8138397,0.9860138,0.91871727,0.9959721,0.9203582,1
0.8330423,0.35786083,0.9509878,0.50662094,0.5510398,0.9042064,0.4826159,0.549205,1
0.9534299,0.9844432,0.7566972,0.9278588,0.98418546,0.77708274,0.9234034,0.99650043,1
0.9436959,0.8185093,0.96498954,0.961357,0.9484941,0.91471833,0.95138437,0.99419844,1
0.98981714,0.99505496,0.8795703,0.9223937,0.9207433,0.92723346,0.99813765,0.98453796,1
0.4519941,0.04274474,0.18569912,0.08472147,0.042992637,0.51698965,0.61092484,0.4179112,1
0.9204594,0.93874013,0.47797132,0.6907438,0.36566028,0.98456275,0.96280354,0.9186032,1
0.99974287,0.9966276,0.9937901,0.9734569,0.99788195,0.999927,0.9982756,0.9999795,1
0.73074365,0.5166882,0.07412881,0.331223,0.57655233,0.56777394,0.31914702,0.40605536,1
0.9999869,0.9450812,0.9977996,0.9820626,0.99962926,0.999811,0.99957347,0.9999403,1
0.99998134,0.80507076,0.98958975,0.9913105,0.97228765,0.99291307,0.99874026,0.9896091,1
0.3969083,0.34621546,0.5439249,0.10067568,0.18425828,0.43119097,0.27339405,0.40438956,1
0.97309244,0.9688685,0.95997006,0.96296847,0.95648825,0.81878144,0.93744123,0.90386415,1
0.9999946,0.9999671,0.9999988,0.9999713,0.9999657,0.9999689,0.99985987,0.9999456,1
0.91802347,0.9178725,0.84584516,0.05267992,0.8990829,0.73861885,0.92001206,0.7835296,1
0.7527392,0.7007797,0.5133784,0.66486967,0.28248876,0.87610555,0.5824406,0.81013113,1
0.2167125,0.12353222,0.19150269,0.25060087,0.22741532,0.03190997,0.3405661,0.053609725,1
0.9810888,0.96012354,0.8686626,0.9866929,0.92939687,0.95527214,0.9996506,0.982358,1
0.9793237,0.9794988,0.87159634,0.3720106,0.7403053,0.760944,0.923185,0.98936987,1
0.9995667,0.99994236,0.9998266,0.99950963,0.99971455,0.9949811,0.99993044,0.999913,1
0.9064921,0.84567845,0.710883,0.47659457,0.33877188,0.37852758,0.86304003,0.8903071,1
0.9069518,0.8357875,0.880411,0.9326885,0.9213073,0.8790107,0.93170696,0.70763624,1
0.95557153,0.7012894,0.30544245,0.39636263,0.46148777,0.87143487,0.9101771,0.53152883,1
0.3708979,0.51454645,0.961143,0.9968891,0.7600395,0.99020094,0.81345445,0.94273084,1
0.98244464,0.91687334,0.96385694,0.9133875,0.9656732,0.9858213,0.8694711,0.9944463,1
0.82682484,0.81209743,0.77772003,0.15314792,0.6428893,0.6016593,0.37713954,0.8195368,1
0.99792296,0.98748237,0.9348725,0.975614,0.97535866,0.981802,0.97669995,0.99700546,1
0.9969271,0.98362935,0.879579,0.9599533,0.9794748,0.996219,0.9882136,0.97392744,1
0.9015844,0.99883854,0.9997929,0.9861101,0.9954409,0.99970365,0.99989754,0.99933505,1
0.75632143,0.34001863,0.3181299,0.22886099,0.5413017,0.5442015,0.69438446,0.3628904,1
0.9791396,0.9984058,0.99642843,0.9859701,0.9970825,0.99546725,0.98498684,0.99929786,1
0.93809247,0.97037053,0.995225,0.88672465,0.9065576,0.95511854,0.9917454,0.98129505,1
0.9993855,0.99938893,0.9934701,0.9298494,0.96721977,0.98730767,0.99712914,0.99952656,1
0.96714854,0.9980285,0.8182179,0.9307997,0.94141185,0.98235035,0.95270663,0.7648555,1
0.9604858,0.9994118,0.9969295,0.9690253,0.76369303,0.9902528,0.9989712,0.9999469,1
0.96231097,0.80763245,0.9870566,0.60231906,0.9805948,0.9854367,0.97626555,0.99401474,1
0.97144586,0.7490915,0.88983685,0.30715963,0.9909679,0.97222644,0.93588233,0.97323775,1
0.9931659,0.93375933,0.9768568,0.8475619,0.9857763,0.9061749,0.99914396,0.9971015,1
0.7455721,0.42609477,0.89706814,0.38892236,0.5291284,0.5823958,0.8505462,0.94233555,1
0.9938868,0.9468158,0.92197454,0.74671745,0.63659894,0.6900703,0.9889507,0.8727409,1
0.96056175,0.90268797,0.9818926,0.9758035,0.71530235,0.9731044,0.9956787,0.9656865,1
0.4800164,0.62169635,0.16507569,0.55476665,0.363576,0.23660724,0.06893443,0.76924485,1
0.8724797,0.8436338,0.95827264,0.9459164,0.6624104,0.8728384,0.56711817,0.924746,1
0.99924105,0.9983792,0.9260029,0.96450764,0.823796,0.9885778,0.99631035,0.9962543,1
0.9956812,0.74444234,0.60184264,0.8078072,0.9415588,0.9674722,0.9909395,0.87886506,1
0.9946115,0.9886663,0.9752225,0.9758622,0.9858128,0.9978343,0.993015,0.9892988,1
0.9689656,0.7946127,0.8199265,0.7245381,0.74766713,0.7597547,0.9596246,0.83513856,1
0.9939856,0.9794825,0.9993541,0.97676873,0.9968921,0.9975563,0.99947816,0.99992,1
0.3465919,0.38302994,0.5373611,0.42572275,0.25374943,0.8785324,0.38134065,0.114995256,1
0.99908006,0.9877243,0.99950737,0.9987611,0.99841064,0.9933634,0.99872243,0.99946547,1
0.8632467,0.9804056,0.663623,0.82722026,0.9102509,0.70042765,0.91596615,0.9404111,1
0.71667814,0.5195756,0.5160947,0.85909206,0.35995746,0.97875506,0.87886244,0.87410885,1
0.5718451,0.07319326,0.10009206,0.21277158,0.15420426,0.56340015,0.30225587,0.85931355,1
0.9847614,0.98407185,0.28611708,0.6415827,0.9796081,0.9273812,0.98199445,0.9948155,1
0.9591984,0.9883182,0.7331524,0.8685298,0.9680451,0.9733114,0.6237364,0.97962,1
0.9477295,0.99927896,0.9763359,0.8396312,0.93528944,0.9992105,0.99940646,0.87953377,1
0.8134369,0.98038924,0.81237125,0.27896643,0.6558505,0.45173156,0.90716064,0.970199,1
0.22334531,0.81514037,0.52864164,0.024174016,0.16163483,0.5426307,0.98200667,0.2082536,1
0.74585795,0.023279509,0.4855057,0.28497636,0.9241195,0.35003543,0.9818246,0.6684982,1
0.7695631,0.96535575,0.91472447,0.7998577,0.49875993,0.64095753,0.9408379,0.9135639,1
0.9943519,0.96865207,0.9538343,0.8812593,0.9248593,0.9979644,0.9916789,0.9772062,1
0.99015504,0.99671966,0.9442252,0.96934825,0.040224507,0.87680554,0.9877033,0.9528606,1
0.99100083,0.99129474,0.9988875,0.7145402,0.9533142,0.9746036,0.99651647,0.9639634,1
0.6503633,0.16736624,0.84842855,0.7956312,0.6739372,0.18828602,0.15113045,0.86504626,1
0.99364907,0.9990082,0.9807022,0.8892132,0.98042315,0.99662834,0.9985698,0.9537997,1
0.859924,0.41674367,0.333462,0.09839391,0.21395454,0.7469766,0.14975375,0.058906227,1
0.9838082,0.98585343,0.99331707,0.40507725,0.95285195,0.8957875,0.9919888,0.9834996,1
0.048813242,0.01274973,0.0019966431,0.12983526,0.013085265,0.09104612,0.017571326,0.009819039,1
0.99997026,1.0,0.99997765,0.99866766,0.9999997,0.9999933,0.99999136,0.9999999,1
0.9857482,0.68506134,0.9522252,0.8872091,0.95710695,0.984799,0.84813476,0.9887267,1
0.9998491,0.9998329,0.99994653,0.99925977,0.9998753,0.9995283,0.9999996,0.99998945,1
0.999152,0.99821836,0.9860567,0.83625335,0.99526536,0.9935567,0.99182963,0.9973311,1
0.9249607,0.681918,0.22232352,0.811291,0.4117109,0.8837281,0.8484472,0.98844594,1
0.98954815,0.97820973,0.924939,0.97082716,0.9734529,0.99016035,0.98852885,0.96791965,1
0.9543026,0.46616593,0.6410102,0.026228826,0.35454118,0.6650562,0.82800376,0.68718725,1
0.9986839,0.99449515,0.99758065,0.99865395,0.9784006,0.99999714,0.99950576,0.99951994,1
0.8006227,0.9914496,0.9935441,0.9895107,0.9775852,0.8951943,0.99288636,0.97293484,1
0.9713976,0.92803395,0.95460504,0.94808906,0.85078657,0.921051,0.9963617,0.96538883,1
0.98413885,0.9456342,0.84319913,0.8898414,0.99506843,0.9876087,0.99444985,0.9191622,1
0.999959,0.99948984,0.9879878,0.9555909,0.9994553,0.99739885,0.9998732,0.999938,1
0.89677674,0.89319927,0.9043598,0.9869937,0.83259094,0.95057803,0.9395928,0.9750276,1
0.2686114,0.08309195,0.12227307,0.13094836,0.03153205,0.0929298,0.052722756,0.83734417,1
0.32247546,0.088410504,0.05524108,0.15944248,0.14149237,0.16135912,0.6193558,0.3005445,1
0.020193033,0.15376587,0.075187415,0.033851027,0.01886443,0.3758384,0.0973115,0.0816181,1
0.98285097,0.9920574,0.8805236,0.51121485,0.960721,0.9694101,0.89760876,0.9954669,1
0.8038909,0.80907017,0.38530388,0.70664763,0.7861173,0.9151117,0.3115972,0.9909146,1
0.875557,0.9849989,0.99680275,0.839276,0.7020079,0.8877357,0.9901213,0.99699914,1
0.99905443,0.94530535,0.9979576,0.95757693,0.9792246,0.99107635,0.9994428,0.9900096,1
0.9797584,0.9888281,0.98112714,0.8457627,0.9927744,0.9964,0.9982362,0.9703078,1
0.08461026,0.5646832,0.5525106,0.46178785,0.68200004,0.5921028,0.26915586,0.45101127,1
0.5806321,0.12671666,0.6444546,0.22324242,0.79986024,0.92137575,0.9600334,0.71900666,1
0.5799803,0.07736162,0.56551397,0.56712914,0.20902213,0.041429296,0.23696779,0.24018276,1
0.9006678,0.8269672,0.9990463,0.8589767,0.97491115,0.9666503,0.9521353,0.9230125,1
0.99012107,0.9954325,0.99089086,0.9653454,0.9992353,0.9997238,0.9999645,0.9986876,1
0.9975236,0.97854465,0.9875579,0.9785322,0.99646294,0.99162376,0.99907446,0.9950277,1
0.67408824,0.8031787,0.5212145,0.9519504,0.8172003,0.82310915,0.9705962,0.9491122,1
0.8654828,0.8740876,0.9906977,0.9908776,0.9528339,0.9063024,0.96705526,0.9975526,1
0.99990976,0.9999608,0.99997425,0.9911109,0.99989784,0.99998283,0.9999998,0.99999607,1
0.9299328,0.9858109,0.9550622,0.9066259,0.94838107,0.8001136,0.9890765,0.9366768,1
0.8269144,0.9377799,0.6143711,0.68122935,0.95301795,0.93611926,0.8631814,0.9236029,1
0.84652424,0.43977052,0.42773637,0.40570825,0.47510532,0.47746658,0.6498355,0.59286547,1
0.9869412,0.96213245,0.8803731,0.9462313,0.9476155,0.9823837,0.9832037,0.99548084,1
0.8618911,0.9646648,0.45036978,0.8341154,0.90497524,0.87510276,0.96533644,0.9670994,1
0.9456785,0.87132543,0.9053626,0.9603652,0.5504801,0.96647435,0.84446293,0.9634558,1
0.92633665,0.8236552,0.98698807,0.8632901,0.906378,0.8319962,0.97884417,0.8649998,1
0.9989616,0.99930525,0.9625197,0.9785768,0.94130677,0.9985319,0.9998366,0.98643315,1
0.9678411,0.8998326,0.9919511,0.8613021,0.99001324,0.98620063,0.9776642,0.9941317,1
0.99893636,0.99830884,0.9956515,0.98646176,0.99550486,0.99732065,0.87880313,0.998493,1
0.14512748,0.97864217,0.99530417,0.7074181,0.3404095,0.80866015,0.5659088,0.5326627,1
